point_id,lat,lon,distance_km,altitude_m,precipitation_mm_h,precipitation_p95_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
3194,45.636184,3.559778,319.1048,716.5,0.1046,0.6,11.0671,9.2385,73.4079,62.9455
3195,45.637058,3.559474,319.2048,719.0,0.1046,0.6,11.0898,9.2392,73.4109,62.9376
3196,45.637931,3.55917,319.3047,722.6,0.1046,0.6,11.1125,9.2399,73.4139,62.9297
3197,45.638805,3.558866,319.4047,723.2,0.1047,0.6,11.1351,9.2406,73.4168,62.9218
3198,45.639679,3.558562,319.5047,723.9,0.1047,0.6,11.1578,9.2413,73.4198,62.9139
3199,45.640552,3.558258,319.6046,723.2,0.1047,0.6,11.1805,9.242,73.4228,62.9059
3200,45.641426,3.557954,319.7046,721.5,0.1047,0.6,11.2032,9.2427,73.4257,62.898
3201,45.6423,3.55765,319.8046,720.0,0.1047,0.6,11.2258,9.2434,73.4287,62.8901
3202,45.643174,3.557346,319.9046,715.6,0.1047,0.6,11.2485,9.2441,73.4317,62.8822
3203,45.644047,3.557042,320.0045,707.4,0.1048,0.6,11.2712,9.2448,73.4347,62.8743
3204,45.644921,3.556738,320.1045,693.4,0.1048,0.6,11.2939,9.2454,73.4376,62.8663
3205,45.645795,3.556434,320.2045,685.1,0.1048,0.6,11.3165,9.2461,73.4406,62.8584
3206,45.646668,3.55613,320.3044,669.8,0.1048,0.6,11.3392,9.2468,73.4436,62.8505
3207,45.647542,3.555826,320.4044,660.4,0.1048,0.6,11.3619,9.2475,73.4465,62.8426
3208,45.648416,3.555522,320.5044,657.3,0.1048,0.6,11.3846,9.2482,73.4495,62.8347
3209,45.64929,3.555218,320.6044,657.9,0.1048,0.6,11.4072,9.2489,73.4525,62.8267
3210,45.650163,3.554914,320.7043,656.9,0.1049,0.6,11.4299,9.2496,73.4554,62.8188
3211,45.651037,3.55461,320.8043,654.7,0.1049,0.6,11.4526,9.2503,73.4584,62.8109
3212,45.651911,3.554306,320.9043,650.2,0.1049,0.6,11.4753,9.251,73.4614,62.803
3213,45.652784,3.554002,321.0042,646.0,0.1049,0.6,11.4979,9.2517,73.4644,62.7951
3214,45.653658,3.553698,321.1042,645.7,0.1049,0.6,11.5206,9.2524,73.4673,62.7871
3215,45.654532,3.553394,321.2042,648.3,0.1049,0.6,11.5433,9.2531,73.4703,62.7792
3216,45.655405,3.55309,321.3041,644.1,0.105,0.6,11.5659,9.2538,73.4733,62.7713
3217,45.656279,3.552786,321.4041,640.2,0.105,0.6,11.5886,9.2545,73.4762,62.7634
3218,45.657153,3.552482,321.5041,646.5,0.105,0.6,11.6113,9.2551,73.4792,62.7554
3219,45.658027,3.552178,321.6041,654.3,0.105,0.6,11.634,9.2558,73.4822,62.7475
3220,45.6589,3.551874,321.704,662.6,0.105,0.6,11.6566,9.2565,73.4851,62.7396
3221,45.659774,3.55157,321.804,669.2,0.105,0.6,11.6793,9.2572,73.4881,62.7317
3222,45.660648,3.551266,321.904,668.5,0.1051,0.6,11.702,9.2579,73.4911,62.7238
3223,45.661521,3.550962,322.0039,658.6,0.1051,0.6,11.7246,9.2586,73.4941,62.7158
3224,45.662395,3.550658,322.1039,648.2,0.1051,0.6,11.7473,9.2593,73.497,62.7079
3225,45.663269,3.550354,322.2039,644.6,0.1051,0.6,11.77,9.26,73.5,62.7
3226,45.664142,3.55005,322.3038,631.4,0.1051,0.6,11.7819,9.26,73.502,62.7
3227,45.665016,3.549746,322.4038,614.8,0.1051,0.6,11.7938,9.26,73.504,62.7
3228,45.66589,3.549442,322.5038,608.9,0.1051,0.6,11.8056,9.26,73.5059,62.7
3229,45.666764,3.549138,322.6038,607.8,0.1051,0.6,11.8175,9.26,73.5079,62.7
3230,45.667637,3.548834,322.7037,610.4,0.1051,0.6,11.8294,9.26,73.5099,62.7
3231,45.668511,3.54853,322.8037,614.3,0.1051,0.6,11.8413,9.26,73.5119,62.7
3232,45.669385,3.548226,322.9037,613.7,0.1051,0.6,11.8532,9.26,73.5139,62.7
3233,45.670258,3.547921,323.0036,607.2,0.1051,0.6,11.865,9.26,73.5158,62.7
3234,45.671132,3.547617,323.1036,594.1,0.1051,0.6,11.8769,9.26,73.5178,62.7
3235,45.672006,3.547313,323.2036,574.6,0.1051,0.6,11.8888,9.26,73.5198,62.7
3236,45.67288,3.547009,323.3036,560.2,0.1051,0.6,11.9007,9.26,73.5218,62.7
3237,45.673753,3.546705,323.4035,550.8,0.1051,0.6,11.9126,9.26,73.5238,62.7
3238,45.674627,3.546401,323.5035,548.0,0.1051,0.6,11.9245,9.26,73.5257,62.7
3239,45.675501,3.546097,323.6035,544.8,0.1051,0.6,11.9363,9.26,73.5277,62.7
3240,45.676374,3.545793,323.7034,545.1,0.1051,0.6,11.9482,9.26,73.5297,62.7
3241,45.677248,3.545489,323.8034,535.8,0.1051,0.6,11.9601,9.26,73.5317,62.7
3242,45.678122,3.545185,323.9034,533.2,0.1051,0.6,11.972,9.26,73.5337,62.7
3243,45.678995,3.544881,324.0033,538.5,0.1051,0.6,11.9839,9.26,73.5356,62.7
3244,45.679869,3.544577,324.1033,539.7,0.1051,0.6,11.9957,9.26,73.5376,62.7
3245,45.680743,3.544273,324.2033,538.9,0.1051,0.6,12.0076,9.26,73.5396,62.7
3246,45.681617,3.543969,324.3033,534.2,0.1051,0.6,12.0195,9.26,73.5416,62.7
3247,45.68249,3.543665,324.4032,539.6,0.1051,0.6,12.0314,9.26,73.5436,62.7
3248,45.683364,3.543361,324.5032,545.3,0.1051,0.6,12.0433,9.26,73.5455,62.7
3249,45.684238,3.543057,324.6032,542.5,0.1051,0.6,12.0552,9.26,73.5475,62.7
3250,45.685111,3.542753,324.7031,538.2,0.1051,0.6,12.067,9.26,73.5495,62.7
3251,45.685985,3.542449,324.8031,545.3,0.1051,0.6,12.0789,9.26,73.5515,62.7
3252,45.686859,3.542145,324.9031,548.5,0.1051,0.6,12.0908,9.26,73.5535,62.7
3253,45.687732,3.541841,325.003,551.3,0.1051,0.6,12.1027,9.26,73.5554,62.7
3254,45.688606,3.541537,325.103,556.2,0.1051,0.6,12.1145,9.26,73.5574,62.7
3255,45.68948,3.541233,325.203,556.6,0.1051,0.6,12.1264,9.26,73.5594,62.7
3256,45.690354,3.540929,325.303,553.9,0.1051,0.6,12.1383,9.26,73.5614,62.7
3257,45.691227,3.540625,325.4029,555.2,0.1051,0.6,12.1502,9.26,73.5634,62.7
3258,45.692101,3.540321,325.5029,548.6,0.1051,0.6,12.1621,9.26,73.5653,62.7
3259,45.692975,3.540017,325.6029,535.3,0.1051,0.6,12.174,9.26,73.5673,62.7
3260,45.693848,3.539713,325.7028,532.1,0.1051,0.6,12.1858,9.26,73.5693,62.7
3261,45.694722,3.539409,325.8028,533.1,0.1051,0.6,12.1977,9.26,73.5713,62.7
3262,45.695596,3.539105,325.9028,531.1,0.1051,0.6,12.2096,9.26,73.5733,62.7
3263,45.69647,3.538801,326.0028,520.4,0.1051,0.6,12.2215,9.26,73.5752,62.7
3264,45.697343,3.538497,326.1027,507.1,0.1051,0.6,12.2334,9.26,73.5772,62.7
3265,45.698217,3.538193,326.2027,496.3,0.1051,0.6,12.2452,9.26,73.5792,62.7
3266,45.699091,3.537889,326.3027,492.1,0.1051,0.6,12.2571,9.26,73.5812,62.7
3267,45.699964,3.537585,326.4026,485.1,0.1051,0.6,12.269,9.26,73.5832,62.7
3268,45.700838,3.537281,326.5026,477.8,0.1051,0.6,12.2809,9.26,73.5851,62.7
3269,45.701712,3.536977,326.6026,474.6,0.1051,0.6,12.2928,9.26,73.5871,62.7
3270,45.702585,3.536673,326.7025,474.4,0.1051,0.6,12.3046,9.26,73.5891,62.7
3271,45.703459,3.536369,326.8025,475.1,0.1051,0.6,12.3165,9.26,73.5911,62.7
3272,45.704333,3.536065,326.9025,469.6,0.1051,0.6,12.3284,9.26,73.5931,62.7
3273,45.705207,3.535761,327.0025,451.2,0.1051,0.6,12.3403,9.26,73.5951,62.7
3274,45.70608,3.535457,327.1024,432.1,0.1051,0.6,12.3522,9.26,73.597,62.7
3275,45.706954,3.535153,327.2024,424.4,0.1051,0.6,12.3641,9.26,73.599,62.7
3276,45.707828,3.534849,327.3024,421.6,0.1051,0.6,12.3759,9.26,73.601,62.7
3277,45.708701,3.534545,327.4023,422.7,0.1051,0.6,12.3878,9.26,73.603,62.7
3278,45.709575,3.53424,327.5023,420.1,0.1051,0.6,12.3997,9.26,73.6049,62.7
3279,45.710449,3.533936,327.6023,414.9,0.1051,0.6,12.4116,9.26,73.6069,62.7
3280,45.711323,3.533632,327.7023,396.9,0.1051,0.6,12.4235,9.26,73.6089,62.7
3281,45.712196,3.533328,327.8022,361.4,0.1051,0.6,12.4353,9.26,73.6109,62.7
3282,45.71307,3.533024,327.9022,356.5,0.1051,0.6,12.4472,9.26,73.6129,62.7
3283,45.713944,3.53272,328.0022,401.8,0.1051,0.6,12.4591,9.26,73.6149,62.7
3284,45.714817,3.532416,328.1021,434.3,0.1051,0.6,12.471,9.26,73.6168,62.7
3285,45.715691,3.532112,328.2021,428.0,0.1051,0.6,12.4829,9.26,73.6188,62.7
3286,45.716565,3.531808,328.3021,379.9,0.1051,0.6,12.4948,9.26,73.6208,62.7
3287,45.717438,3.531504,328.402,340.1,0.1051,0.6,12.5066,9.26,73.6228,62.7
3288,45.718312,3.5312,328.502,377.0,0.1051,0.6,12.5185,9.26,73.6248,62.7
3289,45.719186,3.530896,328.602,391.2,0.1051,0.6,12.5304,9.26,73.6267,62.7
3290,45.72006,3.530592,328.702,391.9,0.1051,0.6,12.5423,9.26,73.6287,62.7
3291,45.720933,3.530288,328.8019,369.0,0.1051,0.6,12.5542,9.26,73.6307,62.7
3292,45.721807,3.529984,328.9019,340.3,0.1051,0.6,12.566,9.26,73.6327,62.7
3293,45.722681,3.52968,329.0019,344.8,0.1051,0.6,12.5779,9.26,73.6347,62.7
3294,45.723554,3.529376,329.1018,358.5,0.1051,0.6,12.5898,9.26,73.6366,62.7
3295,45.724428,3.529072,329.2018,362.2,0.1051,0.6,12.6017,9.26,73.6386,62.7
3296,45.725302,3.528768,329.3018,354.5,0.1051,0.6,12.6136,9.26,73.6406,62.7
3297,45.726175,3.528464,329.4017,334.9,0.1051,0.6,12.6254,9.26,73.6426,62.7
3298,45.727049,3.52816,329.5017,333.2,0.1051,0.6,12.6373,9.26,73.6446,62.7
3299,45.727923,3.527856,329.6017,351.5,0.1051,0.6,12.6492,9.26,73.6465,62.7
3300,45.728797,3.527552,329.7017,377.7,0.1051,0.6,12.6611,9.26,73.6485,62.7
3301,45.72967,3.527248,329.8016,411.4,0.1051,0.6,12.673,9.26,73.6505,62.7
3302,45.730544,3.526944,329.9016,428.4,0.1051,0.6,12.6848,9.26,73.6525,62.7
3303,45.731418,3.52664,330.0016,439.6,0.1051,0.6,12.6967,9.26,73.6545,62.7
3304,45.732291,3.526336,330.1015,443.9,0.1051,0.6,12.7086,9.26,73.6564,62.7
3305,45.733165,3.526032,330.2015,443.6,0.1051,0.6,12.7205,9.26,73.6584,62.7
3306,45.734039,3.525728,330.3015,435.9,0.1051,0.6,12.7324,9.26,73.6604,62.7
3307,45.734913,3.525424,330.4015,423.4,0.1051,0.6,12.7443,9.26,73.6624,62.7
3308,45.735786,3.52512,330.5014,409.0,0.1051,0.6,12.7561,9.26,73.6644,62.7
3309,45.73666,3.524816,330.6014,387.1,0.1051,0.6,12.768,9.26,73.6663,62.7
3310,45.737534,3.524512,330.7014,397.5,0.1051,0.6,12.7799,9.26,73.6683,62.7
3311,45.738407,3.524208,330.8013,403.4,0.1051,0.6,12.7918,9.26,73.6703,62.7
3312,45.739281,3.523904,330.9013,403.1,0.1051,0.6,12.8037,9.26,73.6723,62.7
3313,45.740155,3.5236,331.0013,404.9,0.1051,0.6,12.8155,9.26,73.6743,62.7
3314,45.741028,3.523296,331.1012,415.0,0.1051,0.6,12.8274,9.26,73.6762,62.7
3315,45.741902,3.522992,331.2012,411.5,0.1051,0.6,12.8393,9.26,73.6782,62.7
3316,45.742776,3.522688,331.3012,407.9,0.1051,0.6,12.8512,9.26,73.6802,62.7
3317,45.74365,3.522384,331.4012,422.6,0.1051,0.6,12.8631,9.26,73.6822,62.7
3318,45.744523,3.52208,331.5011,431.2,0.1051,0.6,12.8749,9.26,73.6842,62.7
3319,45.745397,3.521776,331.6011,438.2,0.1051,0.6,12.8868,9.26,73.6861,62.7
3320,45.746271,3.521472,331.7011,444.5,0.1051,0.6,12.8987,9.26,73.6881,62.7
3321,45.747144,3.521168,331.801,443.0,0.1051,0.6,12.9106,9.26,73.6901,62.7
3322,45.748018,3.520864,331.901,449.9,0.1051,0.6,12.9225,9.26,73.6921,62.7
3323,45.748892,3.520559,332.001,461.8,0.1051,0.6,12.9344,9.26,73.6941,62.7
3324,45.749765,3.520255,332.1009,466.8,0.1051,0.6,12.9462,9.26,73.696,62.7
3325,45.750639,3.519951,332.2009,463.8,0.1051,0.6,12.9581,9.26,73.698,62.7
3326,45.751513,3.519647,332.3009,459.1,0.1051,0.6,12.97,9.26,73.7,62.7
3327,45.752387,3.519343,332.4009,450.7,0.1051,0.6,12.98,9.26,73.702,62.7
3328,45.75326,3.519039,332.5008,444.0,0.1051,0.6,12.9899,9.26,73.704,62.7
3329,45.754134,3.518735,332.6008,441.3,0.1051,0.6,12.9999,9.26,73.706,62.7
3330,45.755008,3.518431,332.7008,439.7,0.1051,0.6,13.0099,9.26,73.708,62.7
3331,45.755881,3.518127,332.8007,440.3,0.1051,0.6,13.0198,9.26,73.71,62.7
3332,45.756755,3.517823,332.9007,439.6,0.1051,0.6,13.0298,9.26,73.712,62.7
3333,45.757629,3.517519,333.0007,438.3,0.1051,0.6,13.0398,9.26,73.714,62.7
3334,45.758503,3.517215,333.1007,432.7,0.1051,0.6,13.0497,9.26,73.7159,62.7
3335,45.759376,3.516911,333.2006,425.2,0.1051,0.6,13.0597,9.26,73.7179,62.7
3336,45.76025,3.516607,333.3006,416.4,0.1051,0.6,13.0697,9.26,73.7199,62.7
3337,45.761124,3.516303,333.4006,392.7,0.1051,0.6,13.0796,9.26,73.7219,62.7
3338,45.761997,3.515999,333.5005,380.2,0.1051,0.6,13.0896,9.26,73.7239,62.7
3339,45.762871,3.515695,333.6005,403.9,0.1051,0.6,13.0995,9.26,73.7259,62.7
3340,45.763745,3.515391,333.7005,423.1,0.1051,0.6,13.1095,9.26,73.7279,62.7
3341,45.764618,3.515087,333.8004,427.0,0.1051,0.6,13.1195,9.26,73.7299,62.7
3342,45.765492,3.514783,333.9004,429.4,0.1051,0.6,13.1294,9.26,73.7319,62.7
3343,45.766366,3.514479,334.0004,428.6,0.1051,0.6,13.1394,9.26,73.7339,62.7
3344,45.76724,3.514175,334.1004,429.6,0.1051,0.6,13.1494,9.26,73.7359,62.7
3345,45.768113,3.513871,334.2003,431.9,0.1051,0.6,13.1593,9.26,73.7379,62.7
3346,45.768987,3.513567,334.3003,435.5,0.1051,0.6,13.1693,9.26,73.7399,62.7
3347,45.769861,3.513263,334.4003,438.3,0.1051,0.6,13.1793,9.26,73.7419,62.7
3348,45.770734,3.512959,334.5002,437.3,0.1051,0.6,13.1892,9.26,73.7438,62.7
3349,45.771608,3.512655,334.6002,433.2,0.1051,0.6,13.1992,9.26,73.7458,62.7
3350,45.772482,3.512351,334.7002,426.8,0.1051,0.6,13.2092,9.26,73.7478,62.7
3351,45.773355,3.512047,334.8001,418.5,0.1051,0.6,13.2191,9.26,73.7498,62.7
3352,45.774229,3.511743,334.9001,412.7,0.1051,0.6,13.2291,9.26,73.7518,62.7
3353,45.775103,3.511439,335.0001,411.1,0.1051,0.6,13.2391,9.26,73.7538,62.7
3354,45.775977,3.511135,335.1001,411.6,0.1051,0.6,13.249,9.26,73.7558,62.7
3355,45.77685,3.510831,335.2,411.7,0.1051,0.6,13.259,9.26,73.7578,62.7
3356,45.777724,3.510527,335.3,408.0,0.1051,0.6,13.269,9.26,73.7598,62.7
3357,45.778598,3.510223,335.4,405.9,0.1051,0.6,13.2789,9.26,73.7618,62.7
3358,45.779471,3.509919,335.4999,405.7,0.1051,0.6,13.2889,9.26,73.7638,62.7
3359,45.780345,3.509615,335.5999,403.5,0.1051,0.6,13.2989,9.26,73.7658,62.7
3360,45.781219,3.509311,335.6999,400.5,0.1051,0.6,13.3088,9.26,73.7678,62.7
3361,45.782093,3.509007,335.7999,394.4,0.1051,0.6,13.3188,9.26,73.7698,62.7
3362,45.782966,3.508703,335.8998,388.6,0.1051,0.6,13.3288,9.26,73.7718,62.7
3363,45.78384,3.508399,335.9998,384.5,0.1051,0.6,13.3387,9.26,73.7737,62.7
3364,45.784714,3.508095,336.0998,380.5,0.1051,0.6,13.3487,9.26,73.7757,62.7
3365,45.785587,3.507791,336.1997,381.7,0.1051,0.6,13.3586,9.26,73.7777,62.7
3366,45.786461,3.507487,336.2997,380.4,0.1051,0.6,13.3686,9.26,73.7797,62.7
3367,45.787335,3.507183,336.3997,378.3,0.1051,0.6,13.3786,9.26,73.7817,62.7
3368,45.788208,3.506878,336.4996,377.1,0.1051,0.6,13.3885,9.26,73.7837,62.7
3369,45.789082,3.506574,336.5996,372.0,0.1051,0.6,13.3985,9.26,73.7857,62.7
3370,45.789956,3.50627,336.6996,365.7,0.1051,0.6,13.4085,9.26,73.7877,62.7
3371,45.79083,3.505966,336.7996,361.9,0.1051,0.6,13.4184,9.26,73.7897,62.7
3372,45.791703,3.505662,336.8995,358.4,0.1051,0.6,13.4284,9.26,73.7917,62.7
3373,45.792577,3.505358,336.9995,356.1,0.1051,0.6,13.4384,9.26,73.7937,62.7
3374,45.793451,3.505054,337.0995,355.1,0.1051,0.6,13.4483,9.26,73.7957,62.7
3375,45.794324,3.50475,337.1994,350.1,0.1051,0.6,13.4583,9.26,73.7977,62.7
3376,45.795198,3.504446,337.2994,335.5,0.1051,0.6,13.4683,9.26,73.7997,62.7
3377,45.796072,3.504142,337.3994,327.6,0.1051,0.6,13.4782,9.26,73.8016,62.7
3378,45.796945,3.503838,337.4993,324.8,0.1051,0.6,13.4882,9.26,73.8036,62.7
3379,45.797819,3.503534,337.5993,320.7,0.1051,0.6,13.4982,9.26,73.8056,62.7
3380,45.798693,3.50323,337.6993,320.5,0.1051,0.6,13.5081,9.26,73.8076,62.7
3381,45.799567,3.502926,337.7993,324.1,0.1051,0.6,13.5181,9.26,73.8096,62.7
3382,45.80044,3.502622,337.8992,333.1,0.1051,0.6,13.5281,9.26,73.8116,62.7
3383,45.801314,3.502318,337.9992,337.5,0.1051,0.6,13.538,9.26,73.8136,62.7
3384,45.802188,3.502014,338.0992,339.9,0.1051,0.6,13.548,9.26,73.8156,62.7
3385,45.803061,3.50171,338.1991,343.9,0.1051,0.6,13.558,9.26,73.8176,62.7
3386,45.803935,3.501406,338.2991,351.5,0.1051,0.6,13.5679,9.26,73.8196,62.7
3387,45.804809,3.501102,338.3991,358.2,0.1051,0.6,13.5779,9.26,73.8216,62.7
3388,45.805683,3.500798,338.4991,356.2,0.1051,0.6,13.5879,9.26,73.8236,62.7
3389,45.806556,3.500494,338.599,352.0,0.1051,0.6,13.5978,9.26,73.8256,62.7
3390,45.80743,3.50019,338.699,358.0,0.1051,0.6,13.6078,9.26,73.8276,62.7
3391,45.808304,3.499886,338.799,361.5,0.1051,0.6,13.6178,9.26,73.8296,62.7
3392,45.809177,3.499582,338.8989,357.6,0.1051,0.6,13.6277,9.26,73.8315,62.7
3393,45.810051,3.499278,338.9989,356.2,0.1051,0.6,13.6377,9.26,73.8335,62.7
3394,45.810925,3.498974,339.0989,356.5,0.1051,0.6,13.6477,9.26,73.8355,62.7
3395,45.811798,3.49867,339.1988,354.7,0.1051,0.6,13.6576,9.26,73.8375,62.7
3396,45.812672,3.498366,339.2988,353.4,0.1051,0.6,13.6676,9.26,73.8395,62.7
3397,45.813546,3.498062,339.3988,349.9,0.1051,0.6,13.6775,9.26,73.8415,62.7
3398,45.81442,3.497758,339.4988,338.9,0.1051,0.6,13.6875,9.26,73.8435,62.7
3399,45.815293,3.497454,339.5987,341.1,0.1051,0.6,13.6975,9.26,73.8455,62.7
3400,45.816167,3.49715,339.6987,338.8,0.1051,0.6,13.7074,9.26,73.8475,62.7
3401,45.817041,3.496846,339.7987,338.4,0.1051,0.6,13.7174,9.26,73.8495,62.7
3402,45.817914,3.496542,339.8986,338.6,0.1051,0.6,13.7274,9.26,73.8515,62.7
3403,45.818788,3.496238,339.9986,337.6,0.1051,0.6,13.7373,9.26,73.8535,62.7
3404,45.819662,3.495934,340.0986,332.3,0.1051,0.6,13.7473,9.26,73.8555,62.7
3405,45.820535,3.49563,340.1985,325.1,0.1051,0.6,13.7573,9.26,73.8575,62.7
3406,45.821409,3.495326,340.2985,327.0,0.1051,0.6,13.7672,9.26,73.8594,62.7
3407,45.822283,3.495022,340.3985,331.7,0.1051,0.6,13.7772,9.26,73.8614,62.7
3408,45.823157,3.494718,340.4985,331.8,0.1051,0.6,13.7872,9.26,73.8634,62.7
3409,45.82403,3.494414,340.5984,331.4,0.1051,0.6,13.7971,9.26,73.8654,62.7
3410,45.824904,3.49411,340.6984,328.7,0.1051,0.6,13.8071,9.26,73.8674,62.7
3411,45.825778,3.493806,340.7984,328.0,0.1051,0.6,13.8171,9.26,73.8694,62.7
3412,45.826651,3.493502,340.8983,324.2,0.1051,0.6,13.827,9.26,73.8714,62.7
3413,45.827525,3.493197,340.9983,320.2,0.1051,0.6,13.837,9.26,73.8734,62.7
3414,45.828399,3.492893,341.0983,317.0,0.1051,0.6,13.847,9.26,73.8754,62.7
3415,45.829273,3.492589,341.1983,320.4,0.1051,0.6,13.8569,9.26,73.8774,62.7
3416,45.830146,3.492285,341.2982,323.9,0.1051,0.6,13.8669,9.26,73.8794,62.7
3417,45.83102,3.491981,341.3982,325.2,0.1051,0.6,13.8769,9.26,73.8814,62.7
3418,45.831894,3.491677,341.4982,320.5,0.1051,0.6,13.8868,9.26,73.8834,62.7
3419,45.832767,3.491373,341.5981,313.2,0.1051,0.6,13.8968,9.26,73.8854,62.7
3420,45.833641,3.491069,341.6981,308.3,0.1051,0.6,13.9068,9.26,73.8874,62.7
3421,45.834515,3.490765,341.7981,308.8,0.1051,0.6,13.9167,9.26,73.8893,62.7
3422,45.835388,3.490461,341.898,307.7,0.1051,0.6,13.9267,9.26,73.8913,62.7
3423,45.836262,3.490157,341.998,305.4,0.1051,0.6,13.9366,9.26,73.8933,62.7
3424,45.837136,3.489853,342.098,306.5,0.1051,0.6,13.9466,9.26,73.8953,62.7
3425,45.836892,3.490132,342.1327,306.0,0.1051,0.6,13.9501,9.26,73.896,62.7
3426,45.836089,3.490712,342.2327,304.9,0.1051,0.6,13.96,9.26,73.898,62.7
3427,45.835287,3.491293,342.3326,304.9,0.1051,0.6,13.97,9.26,73.9,62.7
3428,45.834484,3.491873,342.4326,303.7,0.1051,0.6,13.9695,9.26,73.9,62.7
3429,45.833681,3.492453,342.5326,303.9,0.1051,0.6,13.969,9.26,73.9,62.7
3430,45.832878,3.493034,342.6326,307.5,0.1051,0.6,13.9685,9.26,73.9,62.7
3431,45.832076,3.493614,342.7325,308.5,0.1051,0.6,13.968,9.26,73.9,62.7
3432,45.831273,3.494194,342.8325,306.2,0.1051,0.6,13.9675,9.26,73.9,62.7
3433,45.83047,3.494775,342.9325,304.5,0.1051,0.6,13.967,9.26,73.9,62.7
3434,45.829668,3.495355,343.0324,305.0,0.1051,0.6,13.9665,9.26,73.9,62.7
3435,45.828865,3.495936,343.1324,305.4,0.1051,0.6,13.966,9.26,73.9,62.7
3436,45.828062,3.496516,343.2324,304.0,0.1051,0.6,13.9655,9.26,73.9,62.7
3437,45.82726,3.497096,343.3323,304.3,0.1051,0.6,13.965,9.26,73.9,62.7
3438,45.826457,3.497677,343.4323,303.9,0.1051,0.6,13.9646,9.26,73.9,62.7
3439,45.825654,3.498257,343.5323,307.3,0.1051,0.6,13.9641,9.26,73.9,62.7
3440,45.824851,3.498837,343.6323,314.6,0.1051,0.6,13.9636,9.26,73.9,62.7
3441,45.824049,3.499418,343.7322,315.1,0.1051,0.6,13.9631,9.26,73.9,62.7
3442,45.823246,3.499998,343.8322,315.3,0.1051,0.6,13.9626,9.26,73.9,62.7
3443,45.822443,3.500579,343.9322,316.6,0.1051,0.6,13.9621,9.26,73.9,62.7
3444,45.821641,3.501159,344.0321,317.7,0.1051,0.6,13.9616,9.26,73.9,62.7
3445,45.820838,3.501739,344.1321,317.2,0.1051,0.6,13.9611,9.26,73.9,62.7
3446,45.820035,3.50232,344.2321,312.7,0.1051,0.6,13.9606,9.26,73.9,62.7
3447,45.819233,3.5029,344.332,312.2,0.1051,0.6,13.9601,9.26,73.9,62.7
3448,45.81843,3.50348,344.432,311.3,0.1051,0.6,13.9596,9.26,73.9,62.7
3449,45.817627,3.504061,344.532,309.9,0.1051,0.6,13.9591,9.26,73.9,62.7
3450,45.816824,3.504641,344.632,306.9,0.1051,0.6,13.9586,9.26,73.9,62.7
3451,45.816022,3.505221,344.7319,305.1,0.1051,0.6,13.9581,9.26,73.9,62.7
3452,45.815219,3.505802,344.8319,304.8,0.1051,0.6,13.9576,9.26,73.9,62.7
3453,45.814416,3.506382,344.9319,303.8,0.1051,0.6,13.9571,9.26,73.9,62.7
3454,45.813614,3.506963,345.0318,304.4,0.1051,0.6,13.9566,9.26,73.9,62.7
3455,45.812811,3.507543,345.1318,308.5,0.1051,0.6,13.9561,9.26,73.9,62.7
3456,45.812008,3.508123,345.2318,321.2,0.1051,0.6,13.9556,9.26,73.9,62.7
3457,45.811206,3.508704,345.3317,331.3,0.1051,0.6,13.9551,9.26,73.9,62.7
3458,45.810403,3.509284,345.4317,333.0,0.1051,0.6,13.9547,9.26,73.9,62.7
3459,45.8096,3.509864,345.5317,332.9,0.1051,0.6,13.9542,9.26,73.9,62.7
3460,45.808797,3.510445,345.6317,328.0,0.1051,0.6,13.9537,9.26,73.9,62.7
3461,45.807995,3.511025,345.7316,320.1,0.1051,0.6,13.9532,9.26,73.9,62.7
3462,45.807192,3.511606,345.8316,310.3,0.1051,0.6,13.9527,9.26,73.9,62.7
3463,45.806389,3.512186,345.9316,307.8,0.1051,0.6,13.9522,9.26,73.9,62.7
3464,45.805587,3.512766,346.0315,312.2,0.1051,0.6,13.9517,9.26,73.9,62.7
3465,45.804784,3.513347,346.1315,320.3,0.1051,0.6,13.9512,9.26,73.9,62.7
3466,45.803981,3.513927,346.2315,325.1,0.1051,0.6,13.9507,9.26,73.9,62.7
3467,45.803179,3.514507,346.3314,323.4,0.1051,0.6,13.9502,9.26,73.9,62.7
3468,45.802376,3.515088,346.4314,321.0,0.1051,0.6,13.9497,9.26,73.9,62.7
3469,45.801573,3.515668,346.5314,322.8,0.1051,0.6,13.9492,9.26,73.9,62.7
3470,45.80077,3.516249,346.6314,327.2,0.1051,0.6,13.9487,9.26,73.9,62.7
3471,45.799968,3.516829,346.7313,318.2,0.1051,0.6,13.9482,9.26,73.9,62.7
3472,45.799165,3.517409,346.8313,308.7,0.1051,0.6,13.9477,9.26,73.9,62.7
3473,45.798362,3.51799,346.9313,306.0,0.1051,0.6,13.9472,9.26,73.9,62.7
3474,45.79756,3.51857,347.0312,304.4,0.1051,0.6,13.9467,9.26,73.9,62.7
3475,45.796757,3.51915,347.1312,305.3,0.1051,0.6,13.9462,9.26,73.9,62.7
3476,45.795954,3.519731,347.2312,306.6,0.1051,0.6,13.9457,9.26,73.9,62.7
3477,45.795152,3.520311,347.3311,306.8,0.1051,0.6,13.9452,9.26,73.9,62.7
3478,45.794349,3.520892,347.4311,308.7,0.1051,0.6,13.9448,9.26,73.9,62.7
