datetime,precipitation_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
2023-10-24 14:00:00,0.0,12.3,3.8,64,76
2023-10-24 15:00:00,0.0,12.8,6.8,59,79
2023-10-24 16:00:00,0.0,12.3,8.9,57,65
2023-10-24 17:00:00,0.0,11.6,5.8,58,82
2023-10-24 18:00:00,0.0,9.1,5.6,71,91
2023-10-24 19:00:00,0.0,7.8,5.9,76,84
2023-10-24 20:00:00,0.0,7.8,5.8,77,66
2023-10-24 21:00:00,0.0,7.3,6.5,80,82
2023-10-24 22:00:00,0.0,8.0,8.6,78,86
2023-10-24 23:00:00,0.0,8.3,13.3,72,99
2023-10-25 00:00:00,0.0,8.3,13.2,73,92
2023-10-25 01:00:00,0.0,8.5,12.9,74,96
2023-10-25 02:00:00,0.3,8.7,12.8,75,86
2023-10-25 03:00:00,0.2,8.5,13.1,80,96
2023-10-25 04:00:00,0.2,8.3,13.5,82,96
2023-10-25 05:00:00,0.0,8.9,13.9,79,97
2023-10-25 06:00:00,0.0,9.4,14.8,78,89
2023-10-25 07:00:00,0.0,9.7,15.3,78,74
2023-10-25 08:00:00,0.0,9.8,16.0,80,60
2023-10-25 09:00:00,0.0,10.4,16.6,81,92
2023-10-25 10:00:00,0.0,11.1,17.1,79,96
2023-10-25 11:00:00,0.0,11.6,19.6,77,100
2023-10-25 12:00:00,0.1,12.1,19.8,76,100
2023-10-25 13:00:00,0.0,12.5,26.6,76,100
2023-10-25 14:00:00,0.1,13.1,23.0,75,100
2023-10-25 15:00:00,0.4,12.7,20.6,78,100
2023-10-25 16:00:00,0.8,11.6,15.4,84,100
2023-10-25 17:00:00,0.9,11.0,13.6,88,100
2023-10-25 18:00:00,1.2,10.6,12.2,90,99
2023-10-25 19:00:00,0.7,10.4,11.6,91,97
2023-10-25 20:00:00,0.2,10.5,8.9,91,98
2023-10-25 21:00:00,0.6,10.7,6.8,91,100
2023-10-25 22:00:00,1.0,10.8,12.1,92,100
2023-10-25 23:00:00,0.3,10.6,12.6,90,100
2023-10-26 00:00:00,0.1,10.6,12.5,90,100
2023-10-26 01:00:00,0.0,11.2,12.0,88,100
2023-10-26 02:00:00,0.0,11.6,12.7,87,100
2023-10-26 03:00:00,0.0,11.9,12.2,87,100
2023-10-26 04:00:00,0.0,11.9,12.5,87,100
2023-10-26 05:00:00,0.0,12.0,12.6,87,100
2023-10-26 06:00:00,0.1,12.1,13.3,87,100
2023-10-26 07:00:00,0.4,11.9,13.8,87,100
2023-10-26 08:00:00,0.3,11.5,11.2,87,100
2023-10-26 09:00:00,0.2,11.7,10.2,89,100
2023-10-26 10:00:00,0.2,11.6,8.1,91,100
2023-10-26 11:00:00,0.4,11.5,6.3,85,100
2023-10-26 12:00:00,0.7,11.4,4.3,87,100
2023-10-26 13:00:00,1.0,11.5,5.0,86,99
2023-10-26 14:00:00,1.4,11.2,7.9,89,99
2023-10-26 15:00:00,1.5,11.0,7.5,91,100
2023-10-26 16:00:00,1.4,10.8,4.1,92,100
2023-10-26 17:00:00,1.2,10.4,3.3,93,100
2023-10-26 18:00:00,1.1,9.8,3.3,95,100
2023-10-26 19:00:00,0.9,9.7,3.8,96,100
2023-10-26 20:00:00,0.6,9.7,5.1,96,99
2023-10-26 21:00:00,0.8,9.6,9.8,97,100
2023-10-26 22:00:00,0.7,9.4,14.3,92,100
2023-10-26 23:00:00,0.7,9.1,10.3,88,64
2023-10-27 00:00:00,0.6,9.0,9.8,87,87
2023-10-27 01:00:00,0.2,9.2,12.6,86,91
2023-10-27 02:00:00,0.0,8.6,12.6,87,95
2023-10-27 03:00:00,0.0,8.2,13.1,86,72
2023-10-27 04:00:00,0.0,8.1,11.0,85,50
2023-10-27 05:00:00,0.0,8.3,9.0,83,53
2023-10-27 06:00:00,0.0,8.1,7.2,84,86
2023-10-27 07:00:00,0.0,7.9,8.1,86,89
2023-10-27 08:00:00,0.0,8.0,9.0,86,82
2023-10-27 09:00:00,0.0,9.0,10.8,81,71
2023-10-27 10:00:00,0.0,10.4,15.8,74,83
2023-10-27 11:00:00,0.0,11.4,12.3,65,98
2023-10-27 12:00:00,0.0,11.6,18.0,62,97
2023-10-27 13:00:00,0.0,11.8,19.1,62,100
2023-10-27 14:00:00,0.0,11.4,18.1,63,100
2023-10-27 15:00:00,0.1,11.1,18.3,66,100
2023-10-27 16:00:00,0.9,9.9,16.9,77,100
2023-10-27 17:00:00,1.7,8.6,16.9,80,29
2023-10-27 18:00:00,0.3,8.0,15.6,80,62
2023-10-27 19:00:00,0.0,7.6,14.8,81,47
2023-10-27 20:00:00,0.0,7.4,13.4,78,14
2023-10-27 21:00:00,0.0,7.1,11.8,79,21
2023-10-27 22:00:00,0.0,6.8,11.2,81,23
2023-10-27 23:00:00,0.0,7.8,13.0,77,45
2023-10-28 00:00:00,0.0,7.5,14.0,79,48
2023-10-28 01:00:00,0.0,7.5,13.5,80,40
2023-10-28 02:00:00,0.0,7.8,11.8,80,58
2023-10-28 03:00:00,0.0,7.6,9.8,80,76
2023-10-28 04:00:00,0.0,7.4,9.8,81,98
2023-10-28 05:00:00,0.0,7.4,10.8,82,100
2023-10-28 06:00:00,0.0,7.2,11.7,84,98
2023-10-28 07:00:00,0.0,6.7,11.7,87,97
2023-10-28 08:00:00,0.1,6.8,12.7,88,72
2023-10-28 09:00:00,0.0,7.8,14.4,84,76
2023-10-28 10:00:00,0.0,8.9,14.8,80,39
2023-10-28 11:00:00,0.0,12.0,21.3,62,82
2023-10-28 12:00:00,0.0,13.8,25.1,52,99
2023-10-28 13:00:00,0.0,14.5,21.6,53,100
2023-10-28 14:00:00,0.0,14.3,19.8,54,100
2023-10-28 15:00:00,0.0,14.4,20.1,55,100
2023-10-28 16:00:00,0.0,14.2,15.0,54,100
2023-10-28 17:00:00,0.0,13.4,13.3,56,99
2023-10-28 18:00:00,0.0,12.3,13.2,61,100
2023-10-28 19:00:00,0.0,11.6,15.6,65,100
2023-10-28 20:00:00,0.0,10.9,16.7,69,100
2023-10-28 21:00:00,0.0,10.8,18.3,67,100
2023-10-28 22:00:00,0.0,10.7,19.0,64,100
2023-10-28 23:00:00,0.0,10.5,18.9,67,100
2023-10-29 00:00:00,0.0,10.7,19.1,67,100
2023-10-29 01:00:00,0.0,10.8,18.2,67,99
2023-10-29 02:00:00,0.0,11.0,18.5,68,65
2023-10-29 03:00:00,0.0,11.5,18.4,69,55
2023-10-29 04:00:00,0.0,11.8,17.8,70,90
2023-10-29 05:00:00,0.0,11.9,16.7,71,100
2023-10-29 06:00:00,0.0,12.2,17.3,72,100
2023-10-29 07:00:00,0.3,12.3,18.6,71,100
2023-10-29 08:00:00,0.1,12.3,18.3,71,99
2023-10-29 09:00:00,0.0,12.7,19.6,70,89
2023-10-29 10:00:00,0.0,13.3,18.4,68,84
2023-10-29 11:00:00,0.0,15.8,18.0,60,50
2023-10-29 12:00:00,0.0,16.8,21.3,54,63
2023-10-29 13:00:00,0.0,17.2,22.9,48,97
2023-10-29 14:00:00,0.0,17.1,19.3,47,96
2023-10-29 15:00:00,0.0,17.1,20.3,48,100
2023-10-29 16:00:00,0.0,16.6,16.6,51,98
2023-10-29 17:00:00,0.2,15.4,16.5,57,85
2023-10-29 18:00:00,0.5,13.6,16.5,68,88
2023-10-29 19:00:00,1.1,12.6,14.8,76,92
2023-10-29 20:00:00,0.1,12.2,13.4,79,99
2023-10-29 21:00:00,0.0,12.1,14.0,80,93
2023-10-29 22:00:00,0.0,11.7,14.8,82,94
2023-10-29 23:00:00,0.0,13.2,17.3,77,96
2023-10-30 00:00:00,0.0,13.3,13.8,76,63
2023-10-30 01:00:00,0.0,13.2,15.2,77,72
2023-10-30 02:00:00,0.0,12.6,14.4,78,97
2023-10-30 03:00:00,0.0,12.2,14.4,80,97
2023-10-30 04:00:00,0.0,11.9,15.7,80,97
2023-10-30 05:00:00,0.0,11.7,15.6,81,96
2023-10-30 06:00:00,0.5,11.3,16.0,83,98
2023-10-30 07:00:00,0.0,11.4,17.2,84,74
2023-10-30 08:00:00,0.0,11.5,19.1,85,65
2023-10-30 09:00:00,0.0,12.5,18.3,82,83
2023-10-30 10:00:00,0.0,13.2,17.5,80,93
2023-10-30 11:00:00,0.1,14.0,16.0,76,100
2023-10-30 12:00:00,0.1,14.1,17.0,74,100
2023-10-30 13:00:00,0.4,13.3,16.7,75,99
2023-10-30 14:00:00,1.4,11.5,15.4,84,100
2023-10-30 15:00:00,1.6,10.2,12.1,89,100
2023-10-30 16:00:00,1.0,9.1,11.6,89,100
2023-10-30 17:00:00,0.4,8.6,7.2,88,100
2023-10-30 18:00:00,0.0,7.8,5.4,86,100
2023-10-30 19:00:00,0.0,7.4,5.4,86,100
2023-10-30 20:00:00,0.0,7.1,5.2,86,100
2023-10-30 21:00:00,0.0,7.2,5.0,84,100
2023-10-30 22:00:00,0.0,6.7,4.9,88,100
2023-10-30 23:00:00,0.0,6.9,6.0,91,100
2023-10-31 00:00:00,0.0,6.8,7.9,90,97
2023-10-31 01:00:00,0.0,6.8,7.4,88,71
2023-10-31 02:00:00,0.0,6.5,6.0,88,54
2023-10-31 03:00:00,0.0,6.3,5.5,88,88
2023-10-31 04:00:00,0.0,6.4,7.5,88,96
2023-10-31 05:00:00,0.0,6.6,8.9,89,99
2023-10-31 06:00:00,0.0,7.0,11.2,87,100
2023-10-31 07:00:00,0.0,7.6,13.4,87,97
2023-10-31 08:00:00,0.1,7.7,15.8,87,84
2023-10-31 09:00:00,0.0,8.1,17.6,86,66
2023-10-31 10:00:00,0.0,8.3,21.0,85,64
2023-10-31 11:00:00,0.1,9.7,23.5,75,45
2023-10-31 12:00:00,0.1,10.9,19.7,68,41
2023-10-31 13:00:00,0.0,11.4,18.1,66,43
2023-10-31 14:00:00,0.1,12.0,15.1,62,33
2023-10-31 15:00:00,0.0,12.0,12.0,62,34
2023-10-31 16:00:00,0.0,11.9,10.4,61,23
2023-10-31 17:00:00,0.0,11.2,7.4,63,24
2023-10-31 18:00:00,0.0,8.9,5.4,75,39
2023-10-31 19:00:00,0.0,7.3,6.5,83,45
2023-10-31 20:00:00,0.0,6.9,7.2,84,54
2023-10-31 21:00:00,0.0,6.6,7.2,86,36
2023-10-31 22:00:00,0.0,5.9,6.9,89,27
2023-10-31 23:00:00,0.0,6.1,6.6,89,22
2023-11-01 00:00:00,0.0,5.2,7.2,93,22
2023-11-01 01:00:00,0.0,4.5,6.5,95,35
2023-11-01 02:00:00,0.0,4.1,7.2,96,67
2023-11-01 03:00:00,0.0,3.8,8.0,96,80
2023-11-01 04:00:00,0.0,3.5,7.9,95,74
2023-11-01 05:00:00,0.0,3.6,8.0,94,93
2023-11-01 06:00:00,0.0,4.0,9.4,92,96
2023-11-01 07:00:00,0.0,5.0,11.0,87,93
2023-11-01 08:00:00,0.0,6.2,13.4,80,96
2023-11-01 09:00:00,0.0,7.7,16.2,76,100
2023-11-01 10:00:00,0.0,8.8,16.2,77,98
2023-11-01 11:00:00,0.0,10.2,17.9,74,100
2023-11-01 12:00:00,0.1,10.9,18.7,71,97
2023-11-01 13:00:00,0.8,9.4,17.4,79,93
2023-11-01 14:00:00,0.8,8.5,18.6,86,66
2023-11-01 15:00:00,0.0,9.0,14.5,82,27
2023-11-01 16:00:00,0.0,9.4,15.5,75,33
2023-11-01 17:00:00,0.0,8.7,13.1,74,45
2023-11-01 18:00:00,0.0,7.4,10.6,78,43
2023-11-01 19:00:00,0.0,6.9,10.4,82,93
2023-11-01 20:00:00,0.0,6.6,12.1,85,100
2023-11-01 21:00:00,0.0,6.9,15.4,84,100
2023-11-01 22:00:00,0.0,7.1,16.1,83,100
2023-11-01 23:00:00,0.0,7.8,21.3,67,99
2023-11-02 00:00:00,0.7,7.7,22.0,73,95
2023-11-02 01:00:00,0.9,7.9,23.4,77,95
2023-11-02 02:00:00,0.1,8.6,26.5,75,100
2023-11-02 03:00:00,0.0,9.0,27.2,72,100
2023-11-02 04:00:00,0.1,9.4,24.9,70,100
2023-11-02 05:00:00,1.4,9.1,23.1,77,100
2023-11-02 06:00:00,1.5,9.0,19.7,82,100
2023-11-02 07:00:00,2.5,9.3,17.9,84,100
2023-11-02 08:00:00,2.2,8.7,18.9,80,100
2023-11-02 09:00:00,1.1,7.5,19.1,80,100
2023-11-02 10:00:00,1.3,6.5,19.3,80,98
2023-11-02 11:00:00,0.1,6.1,15.7,81,47
2023-11-02 12:00:00,0.0,6.9,17.7,81,48
2023-11-02 13:00:00,0.0,8.4,23.0,74,69
2023-11-02 14:00:00,0.0,8.9,25.9,71,97
2023-11-02 15:00:00,0.0,8.6,21.5,68,99
2023-11-02 16:00:00,0.0,7.7,18.8,68,96
2023-11-02 17:00:00,0.0,6.9,16.9,71,100
2023-11-02 18:00:00,0.0,6.2,13.5,74,100
2023-11-02 19:00:00,0.0,5.4,13.6,77,100
2023-11-02 20:00:00,0.3,5.2,13.7,81,100
2023-11-02 21:00:00,0.4,5.0,11.0,83,100
2023-11-02 22:00:00,0.3,4.2,10.2,86,99
2023-11-02 23:00:00,0.2,3.6,9.6,89,100
2023-11-03 00:00:00,0.2,3.2,9.0,87,100
2023-11-03 01:00:00,0.1,2.8,11.4,89,97
2023-11-03 02:00:00,0.1,2.6,13.3,90,98
2023-11-03 03:00:00,0.0,2.5,14.3,90,92
2023-11-03 04:00:00,0.0,2.3,10.4,89,100
2023-11-03 05:00:00,0.0,2.6,6.0,90,100
2023-11-03 06:00:00,0.0,2.5,5.1,89,100
2023-11-03 07:00:00,0.0,2.3,7.6,89,99
2023-11-03 08:00:00,0.8,2.6,6.5,89,99
2023-11-03 09:00:00,1.0,2.8,7.6,87,92
2023-11-03 10:00:00,0.5,2.5,9.6,89,99
2023-11-03 11:00:00,0.2,3.6,10.8,84,100
2023-11-03 12:00:00,0.6,4.3,14.3,81,100
2023-11-03 13:00:00,0.9,4.8,16.1,81,98
2023-11-03 14:00:00,0.2,5.3,16.3,83,92
2023-11-03 15:00:00,1.0,4.9,19.5,84,93
2023-11-03 16:00:00,0.3,4.8,17.0,84,93
2023-11-03 17:00:00,0.3,4.3,10.8,87,64
2023-11-03 18:00:00,0.2,3.9,11.6,89,72
2023-11-03 19:00:00,0.2,4.1,12.2,88,97
2023-11-03 20:00:00,0.0,4.3,9.8,88,100
2023-11-03 21:00:00,0.0,4.5,9.2,88,96
2023-11-03 22:00:00,0.0,4.6,9.3,89,99
2023-11-03 23:00:00,0.0,4.4,14.5,88,56
2023-11-04 00:00:00,0.0,4.5,12.1,89,65
2023-11-04 01:00:00,0.0,4.4,8.0,91,80
2023-11-04 02:00:00,0.0,4.7,8.4,91,96
2023-11-04 03:00:00,0.0,4.9,11.0,89,99
2023-11-04 04:00:00,0.0,4.8,11.4,88,100
2023-11-04 05:00:00,0.0,4.9,12.0,87,100
2023-11-04 06:00:00,0.1,5.0,14.9,86,100
2023-11-04 07:00:00,0.2,4.9,18.4,87,100
2023-11-04 08:00:00,0.8,4.7,21.3,87,90
2023-11-04 09:00:00,0.6,5.3,22.0,86,98
2023-11-04 10:00:00,0.1,6.3,23.2,84,100
2023-11-04 11:00:00,0.1,7.8,24.1,82,99
2023-11-04 12:00:00,1.9,8.1,19.5,82,97
2023-11-04 13:00:00,0.6,7.9,19.1,83,99
2023-11-04 14:00:00,1.6,8.2,18.1,84,100
2023-11-04 15:00:00,1.3,8.3,18.4,84,97
2023-11-04 16:00:00,1.2,8.3,21.4,85,100
2023-11-04 17:00:00,1.6,7.7,19.5,89,94
2023-11-04 18:00:00,1.5,7.5,18.0,85,85
2023-11-04 19:00:00,0.5,7.2,17.9,84,90
2023-11-04 20:00:00,0.1,7.0,18.4,84,95
2023-11-04 21:00:00,0.1,7.1,16.8,82,87
2023-11-04 22:00:00,0.0,7.4,17.7,79,59
2023-11-04 23:00:00,0.0,7.3,24.9,79,91
2023-11-05 00:00:00,0.0,7.3,28.9,80,96
2023-11-05 01:00:00,0.1,7.4,31.4,81,92
2023-11-05 02:00:00,0.2,7.6,31.3,80,90
2023-11-05 03:00:00,0.3,7.1,30.2,81,88
2023-11-05 04:00:00,0.4,6.6,29.4,85,98
2023-11-05 05:00:00,0.3,6.7,28.2,85,98
2023-11-05 06:00:00,0.3,6.9,28.4,84,99
2023-11-05 07:00:00,0.3,6.9,29.5,84,95
2023-11-05 08:00:00,0.5,7.5,25.9,82,99
2023-11-05 09:00:00,0.3,7.9,25.4,80,92
2023-11-05 10:00:00,0.4,8.6,25.3,78,87
2023-11-05 11:00:00,0.2,8.1,23.4,81,74
2023-11-05 12:00:00,0.4,8.5,24.3,80,71
2023-11-05 13:00:00,0.3,8.5,23.4,76,57
2023-11-05 14:00:00,0.1,8.7,21.3,70,41
2023-11-05 15:00:00,0.0,9.2,18.8,65,44
2023-11-05 16:00:00,0.0,8.7,15.9,68,37
2023-11-05 17:00:00,0.0,8.0,15.5,71,21
2023-11-05 18:00:00,0.0,7.2,12.6,75,30
2023-11-05 19:00:00,0.0,6.6,10.6,78,58
2023-11-05 20:00:00,0.0,6.1,10.2,81,58
2023-11-05 21:00:00,0.0,6.0,9.7,83,60
2023-11-05 22:00:00,0.0,6.0,8.8,84,64
2023-11-05 23:00:00,0.0,5.9,7.3,81,43
2023-11-06 00:00:00,0.0,5.7,7.9,83,65
2023-11-06 01:00:00,0.0,5.8,9.4,85,71
2023-11-06 02:00:00,0.0,5.8,10.3,85,86
2023-11-06 03:00:00,0.0,5.8,11.0,85,91
2023-11-06 04:00:00,0.0,5.8,11.3,87,99
2023-11-06 05:00:00,0.0,6.2,12.2,86,99
2023-11-06 06:00:00,0.0,6.2,12.9,86,93
2023-11-06 07:00:00,0.0,6.2,12.2,86,98
2023-11-06 08:00:00,0.0,6.4,12.5,85,99
2023-11-06 09:00:00,0.0,6.9,13.2,82,92
2023-11-06 10:00:00,0.0,7.3,19.1,76,73
2023-11-06 11:00:00,0.0,7.3,15.1,78,26
2023-11-06 12:00:00,0.1,7.6,18.2,76,52
2023-11-06 13:00:00,0.0,8.1,20.0,71,49
2023-11-06 14:00:00,0.0,8.4,16.9,66,47
2023-11-06 15:00:00,0.0,8.1,15.5,65,45
2023-11-06 16:00:00,0.0,8.1,15.2,64,61
2023-11-06 17:00:00,0.0,7.4,13.3,67,35
2023-11-06 18:00:00,0.0,6.4,12.2,74,29
2023-11-06 19:00:00,0.0,5.8,11.7,79,72
2023-11-06 20:00:00,0.0,5.4,12.0,82,94
2023-11-06 21:00:00,0.0,4.9,11.8,83,64
2023-11-06 22:00:00,0.0,4.7,11.6,83,73
2023-11-06 23:00:00,0.0,4.7,10.1,81,51
2023-11-07 00:00:00,0.0,4.8,11.3,81,86
2023-11-07 01:00:00,0.0,4.6,13.0,83,98
2023-11-07 02:00:00,0.0,4.6,12.3,85,99
2023-11-07 03:00:00,0.0,4.5,11.3,86,98
2023-11-07 04:00:00,0.0,4.5,9.9,86,88
2023-11-07 05:00:00,0.0,4.5,8.2,86,97
2023-11-07 06:00:00,0.0,4.2,7.5,86,99
2023-11-07 07:00:00,0.0,4.2,6.2,86,99
2023-11-07 08:00:00,0.1,4.0,6.5,86,95
2023-11-07 09:00:00,0.0,4.7,6.6,84,84
2023-11-07 10:00:00,0.0,5.8,8.5,76,75
2023-11-07 11:00:00,0.1,6.7,7.6,70,39
2023-11-07 12:00:00,0.1,7.9,9.6,65,63
2023-11-07 13:00:00,0.0,8.8,11.0,58,98
2023-11-07 14:00:00,0.0,9.0,12.3,56,100
2023-11-07 15:00:00,0.0,8.8,10.7,55,98
2023-11-07 16:00:00,0.0,8.2,10.7,57,97
2023-11-07 17:00:00,0.0,7.0,7.4,63,99
2023-11-07 18:00:00,0.0,4.3,7.0,79,31
2023-11-07 19:00:00,0.0,3.0,5.5,84,17
2023-11-07 20:00:00,0.0,1.3,6.0,91,14
2023-11-07 21:00:00,0.0,0.8,6.6,94,14
2023-11-07 22:00:00,0.0,0.5,6.2,96,13
2023-11-07 23:00:00,0.0,0.6,6.2,95,29
2023-11-08 00:00:00,0.0,1.1,5.8,93,35
2023-11-08 01:00:00,0.0,1.5,5.1,92,24
2023-11-08 02:00:00,0.0,1.6,5.2,91,61
2023-11-08 03:00:00,0.0,1.7,5.8,91,88
2023-11-08 04:00:00,0.0,1.5,5.6,93,99
2023-11-08 05:00:00,0.0,2.0,5.8,90,96
2023-11-08 06:00:00,0.0,2.4,6.5,89,91
2023-11-08 07:00:00,0.0,2.4,6.9,89,98
2023-11-08 08:00:00,0.0,2.3,7.9,89,99
2023-11-08 09:00:00,0.0,3.8,9.3,86,89
2023-11-08 10:00:00,0.0,5.5,11.0,79,90
2023-11-08 11:00:00,0.0,6.7,11.7,72,99
2023-11-08 12:00:00,0.0,8.0,10.2,68,83
2023-11-08 13:00:00,0.0,8.8,10.3,62,80
2023-11-08 14:00:00,0.0,9.6,10.8,57,53
2023-11-08 15:00:00,0.0,9.7,10.5,56,12
2023-11-08 16:00:00,0.0,9.3,10.2,56,8
2023-11-08 17:00:00,0.0,7.8,9.2,62,68
2023-11-08 18:00:00,0.0,5.5,9.4,73,90
2023-11-08 19:00:00,0.0,4.7,10.8,76,87
2023-11-08 20:00:00,0.0,4.3,11.6,79,85
2023-11-08 21:00:00,0.0,3.9,11.9,80,88
2023-11-08 22:00:00,0.0,3.7,12.3,80,96
2023-11-08 23:00:00,0.0,4.1,14.1,79,97
2023-11-09 00:00:00,0.0,4.5,14.1,78,99
2023-11-09 01:00:00,0.0,5.3,13.8,76,99
2023-11-09 02:00:00,0.6,5.7,13.4,78,100
2023-11-09 03:00:00,0.9,5.9,14.1,81,99
2023-11-09 04:00:00,0.4,6.0,14.4,83,100
2023-11-09 05:00:00,0.2,6.1,14.4,86,100
2023-11-09 06:00:00,0.4,6.3,14.4,87,100
2023-11-09 07:00:00,1.0,6.5,14.8,87,100
2023-11-09 08:00:00,1.3,6.3,15.5,89,100
2023-11-09 09:00:00,1.4,5.8,16.0,91,100
2023-11-09 10:00:00,1.2,5.7,15.1,94,100
2023-11-09 11:00:00,0.6,5.7,11.4,92,100
2023-11-09 12:00:00,0.2,6.6,11.3,86,97
2023-11-09 13:00:00,0.0,7.6,15.3,80,96
2023-11-09 14:00:00,0.0,8.7,16.2,73,73
2023-11-09 15:00:00,0.0,9.1,15.8,71,68
2023-11-09 16:00:00,0.0,8.9,12.9,73,53
2023-11-09 17:00:00,0.0,8.4,13.0,75,71
2023-11-09 18:00:00,0.0,7.8,12.4,79,85
2023-11-09 19:00:00,0.0,7.3,11.7,82,99
2023-11-09 20:00:00,0.0,7.3,12.2,83,100
2023-11-09 21:00:00,0.0,7.4,13.0,82,100
2023-11-09 22:00:00,0.0,6.9,13.0,84,100
2023-11-09 23:00:00,0.1,7.1,16.9,84,100
2023-11-10 00:00:00,0.7,7.0,16.4,85,97
2023-11-10 01:00:00,1.3,6.6,14.8,87,99
2023-11-10 02:00:00,0.9,6.1,14.5,89,100
2023-11-10 03:00:00,0.8,5.7,14.3,91,91
2023-11-10 04:00:00,1.2,5.2,12.6,92,99
2023-11-10 05:00:00,1.3,4.5,11.1,95,100
2023-11-10 06:00:00,0.8,4.1,8.4,96,100
2023-11-10 07:00:00,0.2,4.2,7.7,92,90
2023-11-10 08:00:00,0.1,3.9,7.6,89,65
2023-11-10 09:00:00,0.1,4.6,10.9,86,56
2023-11-10 10:00:00,0.1,5.0,14.4,82,35
2023-11-10 11:00:00,0.0,5.9,9.7,74,51
2023-11-10 12:00:00,0.1,6.5,12.0,69,46
2023-11-10 13:00:00,0.1,6.9,16.7,66,44
2023-11-10 14:00:00,0.5,6.4,17.0,70,50
2023-11-10 15:00:00,0.2,6.1,16.6,70,52
2023-11-10 16:00:00,0.2,5.9,14.0,73,40
2023-11-10 17:00:00,0.2,5.3,13.1,78,53
2023-11-10 18:00:00,0.0,4.6,13.6,81,74
2023-11-10 19:00:00,0.0,4.6,15.0,83,88
2023-11-10 20:00:00,0.2,4.9,16.3,82,83
2023-11-10 21:00:00,0.3,4.9,19.1,86,58
2023-11-10 22:00:00,0.1,4.9,15.6,90,71
2023-11-10 23:00:00,0.0,4.7,13.1,90,100
2023-11-11 00:00:00,0.0,4.8,9.4,89,100
2023-11-11 01:00:00,0.0,4.7,9.4,88,99
2023-11-11 02:00:00,0.0,4.7,8.3,88,99
2023-11-11 03:00:00,0.0,4.0,7.6,90,98
2023-11-11 04:00:00,0.0,3.6,6.6,90,91
2023-11-11 05:00:00,0.0,2.9,5.4,92,80
2023-11-11 06:00:00,0.0,2.8,5.4,89,79
2023-11-11 07:00:00,0.0,2.3,4.4,91,69
2023-11-11 08:00:00,0.0,2.3,4.2,94,65
2023-11-11 09:00:00,0.0,3.5,4.3,86,42
2023-11-11 10:00:00,0.0,4.4,6.1,81,97
2023-11-11 11:00:00,0.0,5.7,4.7,74,99
2023-11-11 12:00:00,0.0,6.7,5.8,66,69
2023-11-11 13:00:00,0.0,7.5,6.2,59,100
2023-11-11 14:00:00,0.0,7.9,7.3,56,100
2023-11-11 15:00:00,0.0,7.9,7.8,56,100
2023-11-11 16:00:00,0.0,7.2,4.2,60,100
2023-11-11 17:00:00,0.0,7.0,3.0,58,100
2023-11-11 18:00:00,0.0,5.7,2.2,67,99
2023-11-11 19:00:00,0.0,4.7,3.7,74,100
2023-11-11 20:00:00,0.1,3.4,5.4,82,100
2023-11-11 21:00:00,0.0,3.2,5.9,81,100
2023-11-11 22:00:00,0.1,3.2,7.6,82,100
2023-11-11 23:00:00,1.1,3.6,8.9,87,100
2023-11-12 00:00:00,1.9,3.6,10.7,91,100
2023-11-12 01:00:00,3.4,3.6,12.5,93,100
2023-11-12 02:00:00,2.2,3.8,13.1,91,96
2023-11-12 03:00:00,0.6,5.0,11.8,92,99
2023-11-12 04:00:00,0.3,6.9,14.2,92,99
2023-11-12 05:00:00,0.2,7.9,17.5,90,83
2023-11-12 06:00:00,0.1,8.1,18.8,91,79
2023-11-12 07:00:00,0.3,8.5,19.1,89,67
2023-11-12 08:00:00,0.0,8.2,19.1,87,51
2023-11-12 09:00:00,0.0,8.5,19.2,85,62
2023-11-12 10:00:00,0.0,8.7,20.2,82,46
2023-11-12 11:00:00,0.0,9.7,21.1,77,64
2023-11-12 12:00:00,0.0,10.5,19.2,71,65
2023-11-12 13:00:00,0.0,10.9,22.4,69,99
2023-11-12 14:00:00,0.0,11.1,21.3,68,98
2023-11-12 15:00:00,0.0,10.9,19.1,71,100
2023-11-12 16:00:00,0.0,10.7,15.6,72,100
2023-11-12 17:00:00,0.5,9.8,10.9,79,100
2023-11-12 18:00:00,0.3,9.4,7.2,83,100
2023-11-12 19:00:00,0.2,9.4,5.2,86,100
2023-11-12 20:00:00,0.1,9.3,5.9,89,99
2023-11-12 21:00:00,0.0,9.4,7.4,90,98
2023-11-12 22:00:00,0.1,9.8,8.1,90,100
2023-11-12 23:00:00,0.1,10.0,12.0,87,100
2023-11-13 00:00:00,0.2,9.8,9.8,89,100
2023-11-13 01:00:00,0.3,9.9,8.5,90,100
2023-11-13 02:00:00,0.1,10.0,10.9,90,100
2023-11-13 03:00:00,0.0,10.0,8.2,90,99
2023-11-13 04:00:00,0.0,9.7,6.8,91,97
2023-11-13 05:00:00,0.0,9.0,4.3,93,100
2023-11-13 06:00:00,0.0,8.8,6.6,93,99
2023-11-13 07:00:00,0.0,8.4,8.8,95,98
2023-11-13 08:00:00,0.0,8.4,10.9,95,100
2023-11-13 09:00:00,0.0,9.2,10.8,93,99
2023-11-13 10:00:00,0.0,10.0,10.5,91,100
2023-11-13 11:00:00,0.0,11.4,10.9,85,99
2023-11-13 12:00:00,0.0,12.8,11.0,80,100
2023-11-13 13:00:00,0.0,13.7,12.9,76,100
2023-11-13 14:00:00,0.1,14.0,13.2,73,100
