row_id,point_id,lat,lon,distance_km,altitude_m,vegetation,in_tunnel,ant_id,operateur,generation,bande_mhz,commune,ant_lat,ant_lon,ant_alt_abs_m,dist_ant_km,los_category,perte_db,snr_db,snr_adjusted_db,debit_adjusted,rtt_ms,ber,delta_ber,delta_vitesse,delta_snr_db,packet_loss_pct,path_loss_model,flag_debit_nul,zone_blanche,gen_num,veg_num
111,4,45.764426,3.540504,0.08,314.6,urbain,False,43707,BOUYGUES TELECOM,5G,2100,,45.756667,3.558611,429.2,1.6485,1,100.47,35.0,32.29,102.1936,21.6,1e-06,0.0,0.18,-2.529,0.039992,P1812,0,0,4,1
112,4,45.764426,3.540504,0.08,314.6,urbain,False,661615,SFR,5G,2100,,45.756667,3.558611,429.2,1.6485,1,100.47,35.0,34.25,102.1936,21.6,1e-06,0.0,0.18,-0.567,0.039992,P1812,0,0,4,1
113,4,45.764426,3.540504,0.08,314.6,urbain,False,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,1.6485,1,100.47,35.0,30.73,67.3066,18.3,1e-06,0.0,0.18,-4.093,0.039992,P1812,0,0,4,1
114,4,45.764426,3.540504,0.08,314.6,urbain,False,727600,SFR,3G,900,Le Montel,45.736111,3.558611,470.3,3.4477,1,94.06,28.0,26.82,1.2441,127.5,1e-06,0.0,0.6,-0.582,0.039992,P1812,0,0,2,1
115,4,45.764426,3.540504,0.08,314.6,urbain,False,105877,BOUYGUES TELECOM,3G,900,Le Montel,45.736111,3.558611,470.3,3.4477,1,94.06,28.0,28.0,1.2441,127.5,1e-06,0.0,0.6,1.004,0.039992,P1812,0,0,2,1
116,4,45.764426,3.540504,0.08,314.6,urbain,False,726608,SFR,3G,900,Le Busset,45.815556,3.549167,443.1,5.7249,1,89.64,28.0,26.64,1.2072,132.4,1e-06,0.0,0.6,-0.759,0.039992,P1812,0,0,2,1
117,4,45.764426,3.540504,0.08,314.6,urbain,False,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,6.271,1,82.25,35.0,33.87,31.7134,27.5,1e-06,0.0,0.18,-0.955,0.039992,P1812,0,0,4,1
118,4,45.764426,3.540504,0.08,314.6,urbain,False,291738,FREE MOBILE,5G,700,La Vieille,45.8,3.6175,667.6,7.1622,1,79.85,35.0,35.0,24.8513,29.3,1e-06,0.0,0.18,0.489,0.039992,P1812,0,0,4,1
119,4,45.764426,3.540504,0.08,314.6,urbain,False,441774,ORANGE,5G,700,Les Belins - Les Fayes,45.848333,3.551389,462.7,9.3681,1,74.86,35.0,35.0,7.8653,33.7,1e-06,0.0,0.18,1.181,0.039992,P1812,0,0,4,1
120,5,45.764252,3.54057,0.1,314.7,urbain,False,661617,SFR,2G,900,,45.756667,3.558611,444.2,1.6341,1,100.54,22.0,20.84,0.2245,678.6,1e-06,0.0,0.9,-0.257,0.039992,P1812,0,0,1,1
121,5,45.764252,3.54057,0.1,314.7,urbain,False,43709,BOUYGUES TELECOM,2G,900,,45.756667,3.558611,444.2,1.6341,1,100.54,22.0,20.92,0.2245,678.6,1e-06,0.0,0.9,-0.184,0.039992,P1812,0,0,1,1
122,5,45.764252,3.54057,0.1,314.7,urbain,False,452720,ORANGE,2G,900,,45.756667,3.558611,444.2,1.6341,1,100.54,22.0,21.68,0.2245,678.6,1e-06,0.0,0.9,0.582,0.039992,P1812,0,0,1,1
123,5,45.764252,3.54057,0.1,314.7,urbain,False,452724,ORANGE,3G,900,,45.756667,3.558611,442.2,1.6341,1,100.54,28.0,27.63,1.2735,123.5,1e-06,0.0,0.6,0.229,0.039992,P1812,0,0,2,1
124,5,45.764252,3.54057,0.1,314.7,urbain,False,661623,SFR,3G,900,,45.756667,3.558611,442.2,1.6341,1,100.54,28.0,27.14,1.2735,123.5,1e-06,0.0,0.6,-0.257,0.039992,P1812,0,0,2,1
125,5,45.764252,3.54057,0.1,314.7,urbain,False,43715,BOUYGUES TELECOM,3G,900,,45.756667,3.558611,442.2,1.6341,1,100.54,28.0,27.68,1.2735,123.5,1e-06,0.0,0.6,0.283,0.039992,P1812,0,0,2,1
126,5,45.764252,3.54057,0.1,314.7,urbain,False,661622,SFR,4G,800,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,31.94,38.059,34.8,1e-06,0.0,0.15,0.091,0.039992,P1812,0,0,3,1
127,5,45.764252,3.54057,0.1,314.7,urbain,False,43711,BOUYGUES TELECOM,4G,2100,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,32.0,19.176,46.3,1e-06,0.0,0.15,0.306,0.039992,P1812,0,0,3,1
128,5,45.764252,3.54057,0.1,314.7,urbain,False,43710,BOUYGUES TELECOM,4G,1800,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,32.0,27.0631,41.7,1e-06,0.0,0.15,2.401,0.039992,P1812,0,0,3,1
129,5,45.764252,3.54057,0.1,314.7,urbain,False,661618,SFR,4G,1800,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,31.48,27.0631,41.7,1e-06,0.0,0.15,-0.366,0.039992,P1812,0,0,3,1
130,5,45.764252,3.54057,0.1,314.7,urbain,False,452721,ORANGE,4G,1800,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,31.2,27.0631,41.7,1e-06,0.0,0.15,-0.648,0.039992,P1812,0,0,3,1
131,5,45.764252,3.54057,0.1,314.7,urbain,False,661621,SFR,4G,700,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,32.0,11.871,35.4,1e-06,0.0,0.15,1.696,0.039992,P1812,0,0,3,1
132,5,45.764252,3.54057,0.1,314.7,urbain,False,661620,SFR,4G,2600,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,31.0,29.9827,50.4,1e-06,0.0,0.15,-0.847,0.039992,P1812,0,0,3,1
133,5,45.764252,3.54057,0.1,314.7,urbain,False,43712,BOUYGUES TELECOM,4G,2600,,45.756667,3.558611,439.2,1.6341,1,100.54,32.0,32.0,29.9827,50.4,1e-06,0.0,0.15,2.064,0.039992,P1812,0,0,3,1
134,5,45.764252,3.54057,0.1,314.7,urbain,False,661615,SFR,5G,2100,,45.756667,3.558611,429.2,1.6341,1,100.54,35.0,34.53,102.612,21.5,1e-06,0.0,0.18,-0.291,0.039992,P1812,0,0,4,1
135,5,45.764252,3.54057,0.1,314.7,urbain,False,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,1.6341,1,100.54,35.0,34.93,67.4177,18.3,1e-06,0.0,0.18,0.111,0.039992,P1812,0,0,4,1
136,5,45.764252,3.54057,0.1,314.7,urbain,False,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,1.6341,1,100.54,35.0,35.0,67.4177,18.3,1e-06,0.0,0.18,1.1,0.039992,P1812,0,0,4,1
137,5,45.764252,3.54057,0.1,314.7,urbain,False,43707,BOUYGUES TELECOM,5G,2100,,45.756667,3.558611,429.2,1.6341,1,100.54,35.0,35.0,102.612,21.5,1e-06,0.0,0.18,1.82,0.039992,P1812,0,0,4,1
138,5,45.764252,3.54057,0.1,314.7,urbain,False,105877,BOUYGUES TELECOM,3G,900,Le Montel,45.736111,3.558611,470.3,3.428,1,94.11,28.0,28.0,1.2444,127.4,1e-06,0.0,0.6,0.897,0.039992,P1812,0,0,2,1
139,5,45.764252,3.54057,0.1,314.7,urbain,False,727600,SFR,3G,900,Le Montel,45.736111,3.558611,470.3,3.428,1,94.11,28.0,27.22,1.2444,127.4,1e-06,0.0,0.6,-0.183,0.039992,P1812,0,0,2,1
140,5,45.764252,3.54057,0.1,314.7,urbain,False,726608,SFR,3G,900,Le Busset,45.815556,3.549167,443.1,5.7435,1,89.59,28.0,27.07,1.2069,132.4,1e-06,0.0,0.6,-0.33,0.039992,P1812,0,0,2,1
141,5,45.764252,3.54057,0.1,314.7,urbain,False,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,6.252,1,82.3,35.0,35.0,31.8597,27.5,1e-06,0.0,0.18,0.521,0.039992,P1812,0,0,4,1
142,5,45.764252,3.54057,0.1,314.7,urbain,False,291738,FREE MOBILE,5G,700,La Vieille,45.8,3.6175,667.6,7.1686,1,79.83,35.0,35.0,24.8016,29.3,1e-06,0.0,0.18,0.202,0.039992,P1812,0,0,4,1
143,5,45.764252,3.54057,0.1,314.7,urbain,False,441774,ORANGE,5G,700,Les Belins - Les Fayes,45.848333,3.551389,462.7,9.387,1,74.83,35.0,33.86,7.7205,33.8,1e-06,0.0,0.18,-0.963,0.039992,P1812,0,0,4,1
144,6,45.764079,3.540641,0.12,314.8,urbain,False,43709,BOUYGUES TELECOM,2G,900,,45.756667,3.558611,444.2,1.6195,1,100.62,22.0,21.4,0.2246,678.3,1e-06,0.0,0.9,0.296,0.039992,P1812,0,0,1,1
145,6,45.764079,3.540641,0.12,314.8,urbain,False,452720,ORANGE,2G,900,,45.756667,3.558611,444.2,1.6195,1,100.62,22.0,21.82,0.2246,678.3,1e-06,0.0,0.9,0.716,0.039992,P1812,0,0,1,1
146,6,45.764079,3.540641,0.12,314.8,urbain,False,661617,SFR,2G,900,,45.756667,3.558611,444.2,1.6195,1,100.62,22.0,21.22,0.2246,678.3,1e-06,0.0,0.9,0.12,0.039992,P1812,0,0,1,1
147,6,45.764079,3.540641,0.12,314.8,urbain,False,43715,BOUYGUES TELECOM,3G,900,,45.756667,3.558611,442.2,1.6195,1,100.62,28.0,28.0,1.2737,123.5,1e-06,0.0,0.6,1.408,0.039992,P1812,0,0,2,1
148,6,45.764079,3.540641,0.12,314.8,urbain,False,452724,ORANGE,3G,900,,45.756667,3.558611,442.2,1.6195,1,100.62,28.0,27.77,1.2737,123.5,1e-06,0.0,0.6,0.369,0.039992,P1812,0,0,2,1
149,6,45.764079,3.540641,0.12,314.8,urbain,False,661623,SFR,3G,900,,45.756667,3.558611,442.2,1.6195,1,100.62,28.0,27.26,1.2737,123.5,1e-06,0.0,0.6,-0.14,0.039992,P1812,0,0,2,1
150,6,45.764079,3.540641,0.12,314.8,urbain,False,43711,BOUYGUES TELECOM,4G,2100,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,31.97,19.2548,46.2,1e-06,0.0,0.15,0.12,0.039992,P1812,0,0,3,1
151,6,45.764079,3.540641,0.12,314.8,urbain,False,661621,SFR,4G,700,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,31.18,11.8828,35.4,1e-06,0.0,0.15,-0.672,0.039992,P1812,0,0,3,1
152,6,45.764079,3.540641,0.12,314.8,urbain,False,43714,BOUYGUES TELECOM,4G,800,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,30.61,38.0942,34.8,1e-06,0.0,0.15,-1.238,0.039992,P1812,0,0,3,1
153,6,45.764079,3.540641,0.12,314.8,urbain,False,452722,ORANGE,4G,700,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,32.0,11.8828,35.4,1e-06,0.0,0.15,0.572,0.039992,P1812,0,0,3,1
154,6,45.764079,3.540641,0.12,314.8,urbain,False,43712,BOUYGUES TELECOM,4G,2600,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,30.83,30.1614,50.2,1e-06,0.0,0.15,-1.024,0.039992,P1812,0,0,3,1
155,6,45.764079,3.540641,0.12,314.8,urbain,False,661620,SFR,4G,2600,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,31.42,30.1614,50.2,1e-06,0.0,0.15,-0.43,0.039992,P1812,0,0,3,1
156,6,45.764079,3.540641,0.12,314.8,urbain,False,43710,BOUYGUES TELECOM,4G,1800,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,31.74,27.1339,41.6,1e-06,0.0,0.15,-0.107,0.039992,P1812,0,0,3,1
157,6,45.764079,3.540641,0.12,314.8,urbain,False,452721,ORANGE,4G,1800,,45.756667,3.558611,439.2,1.6195,1,100.62,32.0,32.0,27.1339,41.6,1e-06,0.0,0.15,0.462,0.039992,P1812,0,0,3,1
158,6,45.764079,3.540641,0.12,314.8,urbain,False,43707,BOUYGUES TELECOM,5G,2100,,45.756667,3.558611,429.2,1.6195,1,100.62,35.0,35.0,103.035,21.5,1e-06,0.0,0.18,0.692,0.039992,P1812,0,0,4,1
159,6,45.764079,3.540641,0.12,314.8,urbain,False,661615,SFR,5G,2100,,45.756667,3.558611,429.2,1.6195,1,100.62,35.0,34.9,103.035,21.5,1e-06,0.0,0.18,0.081,0.039992,P1812,0,0,4,1
160,6,45.764079,3.540641,0.12,314.8,urbain,False,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,1.6195,1,100.62,35.0,31.92,67.53,18.2,1e-06,0.0,0.18,-2.897,0.039992,P1812,0,0,4,1
161,6,45.764079,3.540641,0.12,314.8,urbain,False,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,1.6195,1,100.62,35.0,34.51,67.53,18.2,1e-06,0.0,0.18,-0.31,0.039992,P1812,0,0,4,1
162,6,45.764079,3.540641,0.12,314.8,urbain,False,727600,SFR,3G,900,Le Montel,45.736111,3.558611,470.3,3.4082,1,94.16,28.0,26.7,1.2447,127.4,1e-06,0.0,0.6,-0.698,0.039992,P1812,0,0,2,1
163,6,45.764079,3.540641,0.12,314.8,urbain,False,105877,BOUYGUES TELECOM,3G,900,Le Montel,45.736111,3.558611,470.3,3.4082,1,94.16,28.0,27.3,1.2447,127.4,1e-06,0.0,0.6,-0.1,0.039992,P1812,0,0,2,1
164,6,45.764079,3.540641,0.12,314.8,urbain,False,726608,SFR,3G,900,Le Busset,45.815556,3.549167,443.1,5.762,1,89.53,28.0,28.0,1.2066,132.5,1e-06,0.0,0.6,0.892,0.039992,P1812,0,0,2,1
165,6,45.764079,3.540641,0.12,314.8,urbain,False,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,6.2329,1,82.36,35.0,35.0,32.0068,27.5,1e-06,0.0,0.18,1.207,0.039992,P1812,0,0,4,1
166,6,45.764079,3.540641,0.12,314.8,urbain,False,291738,FREE MOBILE,5G,700,La Vieille,45.8,3.6175,667.6,7.1747,1,79.82,35.0,35.0,24.7545,29.3,1e-06,0.0,0.18,0.33,0.039992,P1812,0,0,4,1
167,6,45.764079,3.540641,0.12,314.8,urbain,False,240628,FREE MOBILE,5G,700,Les Belins - Les Fayes,45.848333,3.551389,462.7,9.4056,1,74.79,35.0,35.0,7.5767,33.8,1e-06,0.0,0.18,0.759,0.039992,P1812,0,0,4,1
168,7,45.763906,3.540712,0.14,314.9,urbain,False,661617,SFR,2G,900,,45.756667,3.558611,444.2,1.605,1,100.7,22.0,20.03,0.2248,678.1,1e-06,0.0,0.9,-1.072,0.039992,P1812,0,0,1,1
169,7,45.763906,3.540712,0.14,314.9,urbain,False,452720,ORANGE,2G,900,,45.756667,3.558611,444.2,1.605,1,100.7,22.0,21.24,0.2248,678.1,1e-06,0.0,0.9,0.14,0.039992,P1812,0,0,1,1
170,7,45.763906,3.540712,0.14,314.9,urbain,False,43709,BOUYGUES TELECOM,2G,900,,45.756667,3.558611,444.2,1.605,1,100.7,22.0,21.55,0.2248,678.1,1e-06,0.0,0.9,0.45,0.039992,P1812,0,0,1,1
171,7,45.763906,3.540712,0.14,314.9,urbain,False,43715,BOUYGUES TELECOM,3G,900,,45.756667,3.558611,442.2,1.605,1,100.7,28.0,26.76,1.274,123.5,1e-06,0.0,0.6,-0.636,0.039992,P1812,0,0,2,1
172,7,45.763906,3.540712,0.14,314.9,urbain,False,452724,ORANGE,3G,900,,45.756667,3.558611,442.2,1.605,1,100.7,28.0,27.76,1.274,123.5,1e-06,0.0,0.6,0.364,0.039992,P1812,0,0,2,1
173,7,45.763906,3.540712,0.14,314.9,urbain,False,661623,SFR,3G,900,,45.756667,3.558611,442.2,1.605,1,100.7,28.0,27.06,1.274,123.5,1e-06,0.0,0.6,-0.343,0.039992,P1812,0,0,2,1
174,7,45.763906,3.540712,0.14,314.9,urbain,False,661622,SFR,4G,800,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,32.0,38.1291,34.7,1e-06,0.0,0.15,1.201,0.039992,P1812,0,0,3,1
175,7,45.763906,3.540712,0.14,314.9,urbain,False,245597,FREE MOBILE,4G,1800,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,32.0,27.2042,41.5,1e-06,0.0,0.15,1.33,0.039992,P1812,0,0,3,1
176,7,45.763906,3.540712,0.14,314.9,urbain,False,661619,SFR,4G,2100,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,31.21,19.3329,46.1,1e-06,0.0,0.15,-0.642,0.039992,P1812,0,0,3,1
177,7,45.763906,3.540712,0.14,314.9,urbain,False,43711,BOUYGUES TELECOM,4G,2100,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,32.0,19.3329,46.1,1e-06,0.0,0.15,1.756,0.039992,P1812,0,0,3,1
178,7,45.763906,3.540712,0.14,314.9,urbain,False,245598,FREE MOBILE,4G,2100,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,31.62,19.3329,46.1,1e-06,0.0,0.15,-0.228,0.039992,P1812,0,0,3,1
179,7,45.763906,3.540712,0.14,314.9,urbain,False,661618,SFR,4G,1800,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,32.0,27.2042,41.5,1e-06,0.0,0.15,2.474,0.039992,P1812,0,0,3,1
180,7,45.763906,3.540712,0.14,314.9,urbain,False,661621,SFR,4G,700,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,31.26,11.8946,35.4,1e-06,0.0,0.15,-0.59,0.039992,P1812,0,0,3,1
181,7,45.763906,3.540712,0.14,314.9,urbain,False,452722,ORANGE,4G,700,,45.756667,3.558611,439.2,1.605,1,100.7,32.0,31.93,11.8946,35.4,1e-06,0.0,0.15,0.077,0.039992,P1812,0,0,3,1
182,7,45.763906,3.540712,0.14,314.9,urbain,False,43707,BOUYGUES TELECOM,5G,2100,,45.756667,3.558611,429.2,1.605,1,100.7,35.0,35.0,103.4547,21.4,1e-06,0.0,0.18,0.32,0.039992,P1812,0,0,4,1
183,7,45.763906,3.540712,0.14,314.9,urbain,False,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,1.605,1,100.7,35.0,33.69,67.6414,18.2,1e-06,0.0,0.18,-1.126,0.039992,P1812,0,0,4,1
184,7,45.763906,3.540712,0.14,314.9,urbain,False,661615,SFR,5G,2100,,45.756667,3.558611,429.2,1.605,1,100.7,35.0,32.23,103.4547,21.4,1e-06,0.0,0.18,-2.588,0.039992,P1812,0,0,4,1
185,7,45.763906,3.540712,0.14,314.9,urbain,False,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,1.605,1,100.7,35.0,33.62,67.6414,18.2,1e-06,0.0,0.18,-1.199,0.039992,P1812,0,0,4,1
186,7,45.763906,3.540712,0.14,314.9,urbain,False,727600,SFR,3G,900,Le Montel,45.736111,3.558611,470.3,3.3883,1,94.21,28.0,28.0,1.2451,127.3,1e-06,0.0,0.6,0.972,0.039992,P1812,0,0,2,1
187,7,45.763906,3.540712,0.14,314.9,urbain,False,105877,BOUYGUES TELECOM,3G,900,Le Montel,45.736111,3.558611,470.3,3.3883,1,94.21,28.0,27.1,1.2451,127.3,1e-06,0.0,0.6,-0.296,0.039992,P1812,0,0,2,1
188,7,45.763906,3.540712,0.14,314.9,urbain,False,726608,SFR,3G,900,Le Busset,45.815556,3.549167,443.1,5.7805,1,89.47,28.0,27.11,1.2063,132.5,1e-06,0.0,0.6,-0.294,0.039992,P1812,0,0,2,1
189,7,45.763906,3.540712,0.14,314.9,urbain,False,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,6.2138,1,82.41,35.0,35.0,32.1538,27.4,1e-06,0.0,0.18,2.275,0.039992,P1812,0,0,4,1
190,7,45.763906,3.540712,0.14,314.9,urbain,False,291738,FREE MOBILE,5G,700,La Vieille,45.8,3.6175,667.6,7.1809,1,79.8,35.0,35.0,24.707,29.4,1e-06,0.0,0.18,0.74,0.039992,P1812,0,0,4,1
191,7,45.763906,3.540712,0.14,314.9,urbain,False,441774,ORANGE,5G,700,Les Belins - Les Fayes,45.848333,3.551389,462.7,9.4243,1,74.75,35.0,35.0,7.4329,33.8,1e-06,0.0,0.18,1.053,0.039992,P1812,0,0,4,1
192,8,45.763733,3.540782,0.16,314.9,urbain,False,43709,BOUYGUES TELECOM,2G,900,,45.756667,3.558611,444.2,1.5907,1,100.78,22.0,21.71,0.2249,677.8,1e-06,0.0,0.9,0.612,0.039992,P1812,0,0,1,1
193,8,45.763733,3.540782,0.16,314.9,urbain,False,661617,SFR,2G,900,,45.756667,3.558611,444.2,1.5907,1,100.78,22.0,20.45,0.2249,677.8,1e-06,0.0,0.9,-0.653,0.039992,P1812,0,0,1,1
194,8,45.763733,3.540782,0.16,314.9,urbain,False,452720,ORANGE,2G,900,,45.756667,3.558611,444.2,1.5907,1,100.78,22.0,21.19,0.2249,677.8,1e-06,0.0,0.9,0.09,0.039992,P1812,0,0,1,1
195,8,45.763733,3.540782,0.16,314.9,urbain,False,661623,SFR,3G,900,,45.756667,3.558611,442.2,1.5907,1,100.78,28.0,27.54,1.2742,123.4,1e-06,0.0,0.6,0.135,0.039992,P1812,0,0,2,1
196,8,45.763733,3.540782,0.16,314.9,urbain,False,452724,ORANGE,3G,900,,45.756667,3.558611,442.2,1.5907,1,100.78,28.0,27.26,1.2742,123.4,1e-06,0.0,0.6,-0.143,0.039992,P1812,0,0,2,1
197,8,45.763733,3.540782,0.16,314.9,urbain,False,43715,BOUYGUES TELECOM,3G,900,,45.756667,3.558611,442.2,1.5907,1,100.78,28.0,26.42,1.2742,123.4,1e-06,0.0,0.6,-0.984,0.039992,P1812,0,0,2,1
198,8,45.763733,3.540782,0.16,314.9,urbain,False,245597,FREE MOBILE,4G,1800,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,32.0,27.2736,41.4,1e-06,0.0,0.15,0.557,0.039992,P1812,0,0,3,1
199,8,45.763733,3.540782,0.16,314.9,urbain,False,43712,BOUYGUES TELECOM,4G,2600,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,29.86,30.5136,49.9,1e-06,0.0,0.15,-1.99,0.039992,P1812,0,0,3,1
200,8,45.763733,3.540782,0.16,314.9,urbain,False,661622,SFR,4G,800,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,30.73,38.1635,34.7,1e-06,0.0,0.15,-1.124,0.039992,P1812,0,0,3,1
201,8,45.763733,3.540782,0.16,314.9,urbain,False,452721,ORANGE,4G,1800,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,30.88,27.2736,41.4,1e-06,0.0,0.15,-0.971,0.039992,P1812,0,0,3,1
202,8,45.763733,3.540782,0.16,314.9,urbain,False,452723,ORANGE,4G,800,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,31.36,38.1635,34.7,1e-06,0.0,0.15,-0.495,0.039992,P1812,0,0,3,1
203,8,45.763733,3.540782,0.16,314.9,urbain,False,452722,ORANGE,4G,700,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,32.0,11.9062,35.3,1e-06,0.0,0.15,1.009,0.039992,P1812,0,0,3,1
204,8,45.763733,3.540782,0.16,314.9,urbain,False,43711,BOUYGUES TELECOM,4G,2100,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,32.0,19.4101,45.9,1e-06,0.0,0.15,1.988,0.039992,P1812,0,0,3,1
205,8,45.763733,3.540782,0.16,314.9,urbain,False,661618,SFR,4G,1800,,45.756667,3.558611,439.2,1.5907,1,100.78,32.0,32.0,27.2736,41.4,1e-06,0.0,0.15,2.067,0.039992,P1812,0,0,3,1
206,8,45.763733,3.540782,0.16,314.9,urbain,False,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,1.5907,1,100.78,35.0,35.0,67.7514,18.2,1e-06,0.0,0.18,1.209,0.039992,P1812,0,0,4,1
207,8,45.763733,3.540782,0.16,314.9,urbain,False,43707,BOUYGUES TELECOM,5G,2100,,45.756667,3.558611,429.2,1.5907,1,100.78,35.0,35.0,103.8689,21.4,1e-06,0.0,0.18,0.66,0.039992,P1812,0,0,4,1
208,8,45.763733,3.540782,0.16,314.9,urbain,False,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,1.5907,1,100.78,35.0,31.32,67.7514,18.2,1e-06,0.0,0.18,-3.505,0.039992,P1812,0,0,4,1
209,8,45.763733,3.540782,0.16,314.9,urbain,False,661615,SFR,5G,2100,,45.756667,3.558611,429.2,1.5907,1,100.78,35.0,35.0,103.8689,21.4,1e-06,0.0,0.18,1.695,0.039992,P1812,0,0,4,1
210,8,45.763733,3.540782,0.16,314.9,urbain,False,727600,SFR,3G,900,Le Montel,45.736111,3.558611,470.3,3.3686,1,94.26,28.0,28.0,1.2454,127.3,1e-06,0.0,0.6,2.366,0.039992,P1812,0,0,2,1
211,8,45.763733,3.540782,0.16,314.9,urbain,False,105877,BOUYGUES TELECOM,3G,900,Le Montel,45.736111,3.558611,470.3,3.3686,1,94.26,28.0,27.81,1.2454,127.3,1e-06,0.0,0.6,0.408,0.039992,P1812,0,0,2,1
212,8,45.763733,3.540782,0.16,314.9,urbain,False,726608,SFR,3G,900,Le Busset,45.815556,3.549167,443.1,5.799,1,89.41,28.0,27.61,1.206,132.5,1e-06,0.0,0.6,0.211,0.039992,P1812,0,0,2,1
213,8,45.763733,3.540782,0.16,314.9,urbain,False,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,6.1947,1,82.47,35.0,35.0,32.3005,27.4,1e-06,0.0,0.18,1.048,0.039992,P1812,0,0,4,1
214,8,45.763733,3.540782,0.16,314.9,urbain,False,291738,FREE MOBILE,5G,700,La Vieille,45.8,3.6175,667.6,7.1872,1,79.79,35.0,35.0,24.6586,29.4,1e-06,0.0,0.18,1.093,0.039992,P1812,0,0,4,1
215,8,45.763733,3.540782,0.16,314.9,urbain,False,240628,FREE MOBILE,5G,700,Les Belins - Les Fayes,45.848333,3.551389,462.7,9.443,1,74.71,35.0,35.0,7.289,33.9,1e-06,0.0,0.18,0.202,0.039992,P1812,0,0,4,1
216,9,45.76356,3.540853,0.18,315.0,urbain,False,661617,SFR,2G,900,,45.756667,3.558611,444.2,1.5765,1,100.85,22.0,20.83,0.225,677.6,1e-06,0.0,0.9,-0.269,0.039992,P1812,0,0,1,1
217,9,45.76356,3.540853,0.18,315.0,urbain,False,452720,ORANGE,2G,900,,45.756667,3.558611,444.2,1.5765,1,100.85,22.0,21.36,0.225,677.6,1e-06,0.0,0.9,0.26,0.039992,P1812,0,0,1,1
218,9,45.76356,3.540853,0.18,315.0,urbain,False,43709,BOUYGUES TELECOM,2G,900,,45.756667,3.558611,444.2,1.5765,1,100.85,22.0,20.11,0.225,677.6,1e-06,0.0,0.9,-0.988,0.039992,P1812,0,0,1,1
219,9,45.76356,3.540853,0.18,315.0,urbain,False,452724,ORANGE,3G,900,,45.756667,3.558611,442.2,1.5765,1,100.85,28.0,25.71,1.2744,123.4,1e-06,0.0,0.6,-1.694,0.039992,P1812,0,0,2,1
220,9,45.76356,3.540853,0.18,315.0,urbain,False,661623,SFR,3G,900,,45.756667,3.558611,442.2,1.5765,1,100.85,28.0,28.0,1.2744,123.4,1e-06,0.0,0.6,1.225,0.039992,P1812,0,0,2,1
221,9,45.76356,3.540853,0.18,315.0,urbain,False,43715,BOUYGUES TELECOM,3G,900,,45.756667,3.558611,442.2,1.5765,1,100.85,28.0,26.99,1.2744,123.4,1e-06,0.0,0.6,-0.412,0.039992,P1812,0,0,2,1
222,9,45.76356,3.540853,0.18,315.0,urbain,False,43714,BOUYGUES TELECOM,4G,800,,45.756667,3.558611,439.2,1.5765,1,100.85,32.0,32.0,38.1979,34.6,1e-06,0.0,0.15,0.859,0.039992,P1812,0,0,3,1
